Data;Fechamento;Abertura;Maxima;Minima;Var%
06072011;1339.22;1337.56;1340.94;1330.92;0.10%
07072011;1353.22;1339.62;1356.48;1339.62;1.05%
08072011;1343.80;1352.39;1352.39;1333.71;-0.70%
11072011;1319.49;1343.31;1343.31;1316.42;-1.81%
12072011;1313.64;1319.61;1327.17;1313.33;-0.44%
13072011;1317.72;1314.45;1331.48;1314.45;0.31%
14072011;1308.87;1317.74;1326.88;1306.51;-0.67%
15072011;1316.14;1308.87;1317.70;1307.52;0.56%
18072011;1305.44;1315.94;1315.94;1295.92;-0.81%
19072011;1326.73;1307.07;1328.14;1307.07;1.63%
20072011;1325.84;1328.66;1330.43;1323.65;-0.07%
21072011;1343.80;1325.65;1347.00;1325.65;1.35%
22072011;1345.02;1343.80;1346.10;1336.95;0.09%
25072011;1337.43;1344.32;1344.32;1331.09;-0.56%
26072011;1331.94;1337.39;1338.51;1329.59;-0.41%
27072011;1304.89;1331.91;1331.91;1303.49;-2.03%
28072011;1300.67;1304.84;1316.32;1299.16;-0.32%
29072011;1292.28;1300.12;1304.16;1282.86;-0.65%
01082011;1286.94;1292.59;1307.38;1274.73;-0.41%
02082011;1254.05;1286.56;1286.56;1254.03;-2.56%
03082011;1260.34;1254.25;1261.20;1234.56;0.50%
04082011;1200.07;1260.23;1260.23;1199.54;-4.78%
05082011;1199.38;1200.28;1218.11;1168.09;-0.06%
08082011;1119.46;1198.48;1198.48;1119.28;-6.66%
09082011;1172.53;1120.23;1172.88;1101.54;4.74%
10082011;1120.76;1171.77;1171.77;1118.01;-4.42%
11082011;1172.64;1121.30;1186.29;1121.30;4.63%
12082011;1178.81;1172.87;1189.04;1170.74;0.53%
15082011;1204.49;1178.86;1204.49;1178.86;2.18%
16082011;1192.76;1204.22;1204.22;1180.53;-0.97%
17082011;1193.89;1192.89;1208.47;1184.36;0.09%
18082011;1140.65;1189.62;1189.62;1131.03;-4.46%
19082011;1123.53;1140.47;1154.54;1122.05;-1.50%
22082011;1123.82;1123.55;1145.49;1121.09;0.03%
23082011;1162.35;1124.36;1162.35;1122.91;3.43%
24082011;1177.60;1162.16;1178.56;1156.30;1.31%
25082011;1159.27;1176.69;1190.68;1155.47;-1.56%
26082011;1176.80;1158.85;1181.23;1135.91;1.51%
29082011;1210.08;1177.91;1210.28;1177.91;2.83%
30082011;1212.92;1209.76;1220.10;1195.77;0.23%
31082011;1218.89;1213.00;1230.71;1209.35;0.49%
01092011;1204.42;1219.12;1229.29;1203.85;-1.19%
02092011;1173.97;1203.90;1203.90;1170.56;-2.53%
06092011;1165.24;1173.97;1173.97;1140.13;-0.74%
07092011;1198.62;1165.85;1198.62;1165.85;2.86%
08092011;1185.90;1197.98;1204.40;1183.34;-1.06%
09092011;1154.23;1185.37;1185.37;1148.37;-2.67%
12092011;1162.27;1153.50;1162.52;1136.07;0.70%
13092011;1172.87;1162.59;1176.41;1157.44;0.91%
14092011;1188.68;1173.32;1202.38;1162.73;1.35%
15092011;1209.11;1189.44;1209.11;1189.44;1.72%
16092011;1216.01;1209.21;1220.06;1204.46;0.57%
19092011;1204.09;1214.99;1214.99;1188.36;-0.98%
20092011;1202.09;1204.50;1220.39;1201.29;-0.17%
21092011;1166.76;1203.63;1206.30;1166.21;-2.94%
22092011;1129.56;1164.55;1164.55;1114.22;-3.19%
23092011;1136.43;1128.82;1141.72;1121.36;0.61%
26092011;1162.95;1136.91;1164.19;1131.07;2.33%
27092011;1175.38;1163.32;1195.86;1163.32;1.07%
28092011;1151.06;1175.39;1184.71;1150.40;-2.07%
29092011;1160.40;1151.74;1175.87;1139.93;0.81%
30092011;1131.42;1159.93;1159.93;1131.34;-2.50%
03102011;1099.23;1131.21;1138.99;1098.92;-2.85%
04102011;1123.95;1097.42;1125.12;1074.77;2.25%
05102011;1144.03;1124.03;1146.07;1115.68;1.79%
06102011;1164.97;1144.11;1165.55;1134.95;1.83%
07102011;1155.46;1165.03;1171.40;1150.26;-0.82%
10102011;1194.89;1158.15;1194.91;1158.15;3.41%
11102011;1195.54;1194.60;1199.24;1187.30;0.05%
12102011;1207.25;1196.19;1220.25;1196.19;0.98%
13102011;1203.66;1206.96;1207.46;1190.58;-0.30%
14102011;1224.58;1205.65;1224.61;1205.65;1.74%
17102011;1200.86;1224.47;1224.47;1198.55;-1.94%
18102011;1225.38;1200.75;1233.10;1191.48;2.04%
19102011;1209.88;1223.46;1229.64;1206.31;-1.26%
20102011;1215.39;1211.10;1219.53;1197.34;0.46%
21102011;1238.25;1215.39;1239.03;1215.39;1.88%
24102011;1254.19;1238.72;1256.55;1238.72;1.29%
25102011;1229.05;1254.19;1254.19;1226.79;-2.00%
26102011;1242.00;1229.17;1246.28;1221.06;1.05%
27102011;1284.59;1243.97;1292.66;1243.97;3.43%
28102011;1285.09;1284.39;1287.08;1277.01;0.04%
31102011;1253.30;1284.96;1284.96;1253.16;-2.47%
01112011;1218.28;1251.00;1251.00;1215.42;-2.79%
02112011;1237.90;1219.62;1242.48;1219.62;1.61%
03112011;1261.15;1238.25;1263.21;1234.81;1.88%
04112011;1253.23;1260.82;1260.82;1238.92;-0.63%
07112011;1261.12;1253.21;1261.70;1240.75;0.63%
08112011;1275.92;1261.12;1277.55;1254.99;1.17%
09112011;1229.10;1275.18;1275.18;1226.64;-3.67%
10112011;1239.69;1229.59;1246.22;1227.70;0.86%
11112011;1263.85;1240.12;1266.98;1240.12;1.95%
14112011;1251.78;1263.85;1263.85;1246.68;-0.96%
15112011;1257.81;1251.70;1264.25;1244.34;0.48%
16112011;1236.91;1257.81;1259.61;1235.67;-1.66%
17112011;1216.13;1236.56;1237.73;1209.43;-1.68%
18112011;1215.65;1216.19;1223.51;1211.36;-0.04%
21112011;1192.98;1215.62;1215.62;1183.16;-1.86%
22112011;1188.04;1192.98;1196.81;1181.65;-0.41%
23112011;1161.79;1187.48;1187.48;1161.79;-2.21%
25112011;1158.67;1161.41;1172.66;1158.66;-0.27%
28112011;1192.55;1158.67;1197.35;1158.67;2.92%
29112011;1195.19;1192.56;1203.67;1191.80;0.22%
30112011;1246.96;1196.72;1247.11;1196.72;4.33%
01122011;1244.58;1246.91;1251.09;1239.73;-0.19%
02122011;1244.28;1246.03;1260.08;1243.35;-0.02%
05122011;1257.08;1244.33;1266.73;1244.33;1.03%
06122011;1258.47;1257.19;1266.03;1253.03;0.11%
07122011;1261.01;1258.14;1267.06;1244.80;0.20%
08122011;1234.35;1260.87;1260.87;1231.47;-2.11%
09122011;1255.19;1234.48;1258.25;1234.48;1.69%
12122011;1236.47;1255.05;1255.05;1227.25;-1.49%
13122011;1225.73;1236.83;1249.86;1219.43;-0.87%
14122011;1211.82;1225.73;1225.73;1209.47;-1.13%
15122011;1215.75;1212.12;1225.60;1212.12;0.32%
16122011;1219.66;1216.09;1231.04;1215.20;0.32%
19122011;1205.35;1219.74;1224.57;1202.37;-1.17%
20122011;1241.30;1205.72;1242.82;1205.72;2.98%
21122011;1243.72;1241.25;1245.09;1229.51;0.19%
22122011;1254.00;1243.72;1255.22;1243.72;0.83%
23122011;1265.33;1254.00;1265.42;1254.00;0.90%
27122011;1265.43;1265.02;1269.37;1262.30;0.01%
28122011;1249.64;1265.38;1265.85;1248.64;-1.25%
29122011;1263.02;1249.75;1263.54;1249.75;1.07%
30122011;1257.60;1262.82;1264.12;1257.46;-0.43%
03012012;1277.06;1258.86;1284.62;1258.86;1.55%
04012012;1277.30;1277.03;1278.73;1268.10;0.02%
05012012;1281.06;1277.30;1283.05;1265.26;0.29%
06012012;1277.81;1280.93;1281.84;1273.34;-0.25%
09012012;1280.70;1277.83;1281.99;1274.55;0.23%
10012012;1292.08;1280.77;1296.46;1280.77;0.89%
11012012;1292.48;1292.02;1293.80;1285.41;0.03%
12012012;1295.50;1292.48;1296.82;1285.77;0.23%
13012012;1289.09;1294.82;1294.82;1277.58;-0.49%
17012012;1293.67;1290.22;1303.00;1290.22;0.36%
18012012;1308.04;1293.65;1308.11;1290.99;1.11%
19012012;1314.50;1308.07;1315.49;1308.07;0.49%
20012012;1315.38;1314.49;1315.38;1309.17;0.07%
23012012;1316.00;1315.29;1322.28;1309.89;0.05%
24012012;1314.65;1315.96;1315.96;1306.06;-0.10%
25012012;1326.05;1314.40;1328.30;1307.65;0.87%
26012012;1318.43;1326.28;1333.47;1313.60;-0.57%
27012012;1316.33;1318.25;1320.06;1311.72;-0.16%
30012012;1313.01;1316.16;1316.16;1300.49;-0.25%
31012012;1312.41;1313.53;1321.41;1306.69;-0.05%
01022012;1324.09;1312.45;1330.52;1312.45;0.89%
02022012;1325.54;1324.24;1329.19;1321.57;0.11%
03022012;1344.90;1326.21;1345.34;1326.21;1.46%
06022012;1344.33;1344.32;1344.36;1337.52;-0.04%
07022012;1347.05;1344.33;1349.24;1335.92;0.20%
08022012;1349.96;1347.04;1351.00;1341.95;0.22%
09022012;1351.95;1349.97;1354.32;1344.63;0.15%
10022012;1342.64;1351.21;1351.21;1337.35;-0.69%
13022012;1351.77;1343.06;1353.35;1343.06;0.68%
14022012;1350.50;1351.30;1351.30;1340.83;-0.09%
15022012;1343.23;1350.52;1355.87;1340.80;-0.54%
16022012;1358.04;1342.61;1359.02;1341.22;1.10%
17022012;1361.23;1358.06;1363.40;1357.24;0.23%
21022012;1362.21;1361.22;1367.76;1358.11;0.07%
22022012;1357.66;1362.11;1362.70;1355.53;-0.33%
23022012;1363.46;1357.53;1364.24;1352.28;0.43%
24022012;1365.74;1363.46;1368.92;1363.46;0.17%
27022012;1367.59;1365.20;1371.94;1354.92;0.14%
28022012;1372.18;1367.56;1373.09;1365.97;0.34%
29022012;1365.68;1372.20;1378.04;1363.81;-0.47%
01032012;1374.09;1365.90;1376.17;1365.90;0.62%
02032012;1369.63;1374.09;1374.53;1366.42;-0.32%
05032012;1364.33;1369.59;1369.59;1359.13;-0.39%
06032012;1343.36;1363.63;1363.63;1340.03;-1.54%
07032012;1352.63;1343.39;1354.85;1343.39;0.69%
08032012;1365.91;1352.65;1368.72;1352.65;0.98%
09032012;1370.87;1365.97;1374.76;1365.97;0.36%
12032012;1371.09;1370.78;1373.04;1366.69;0.02%
13032012;1395.95;1371.92;1396.13;1371.92;1.81%
14032012;1394.28;1395.95;1399.42;1389.97;-0.12%
15032012;1402.60;1394.17;1402.63;1392.78;0.60%
16032012;1404.17;1402.55;1405.88;1401.47;0.11%
19032012;1409.75;1404.17;1414.00;1402.43;0.40%
20032012;1405.52;1409.59;1409.59;1397.68;-0.30%
21032012;1402.89;1405.52;1407.75;1400.64;-0.19%
22032012;1392.78;1402.89;1402.89;1388.73;-0.72%
23032012;1397.11;1392.78;1399.18;1386.87;0.31%
26032012;1416.51;1397.11;1416.58;1397.11;1.39%
27032012;1412.52;1416.55;1419.15;1411.95;-0.28%
28032012;1405.54;1412.52;1413.65;1397.20;-0.49%
29032012;1403.28;1405.39;1405.39;1391.56;-0.16%
30032012;1408.47;1403.31;1410.89;1401.42;0.37%
02042012;1419.04;1408.47;1422.38;1404.46;0.75%
03042012;1413.38;1418.98;1419.00;1404.62;-0.40%
04042012;1398.96;1413.09;1413.09;1394.09;-1.02%
05042012;1398.08;1398.79;1401.60;1392.92;-0.06%
09042012;1382.20;1397.45;1397.45;1378.24;-1.14%
10042012;1358.59;1382.18;1383.01;1357.38;-1.71%
11042012;1368.71;1358.98;1374.71;1358.98;0.74%
12042012;1387.57;1368.77;1388.13;1368.77;1.38%
13042012;1370.26;1387.61;1387.61;1369.85;-1.25%
16042012;1369.57;1370.27;1379.66;1365.38;-0.05%
17042012;1390.78;1369.57;1392.76;1369.57;1.55%
18042012;1385.14;1390.78;1390.78;1383.29;-0.41%
19042012;1376.92;1385.08;1390.46;1370.30;-0.59%
20042012;1378.53;1376.96;1387.40;1376.96;0.12%
23042012;1366.94;1378.53;1378.53;1358.79;-0.84%
24042012;1371.97;1366.97;1375.57;1366.82;0.37%
25042012;1390.69;1372.11;1391.37;1372.11;1.36%
26042012;1399.98;1390.64;1402.09;1387.28;0.67%
27042012;1403.36;1400.19;1406.64;1397.31;0.24%
30042012;1397.91;1403.26;1403.26;1394.00;-0.39%
01052012;1405.82;1397.86;1415.32;1395.73;0.57%
02052012;1402.31;1405.50;1405.50;1393.92;-0.25%
03052012;1391.57;1402.32;1403.07;1388.71;-0.77%
04052012;1369.10;1391.51;1391.51;1367.96;-1.61%
07052012;1369.58;1368.79;1373.91;1363.94;0.04%
08052012;1363.72;1369.16;1369.16;1347.75;-0.43%
09052012;1354.58;1363.20;1363.73;1343.13;-0.67%
10052012;1357.99;1354.58;1365.88;1354.58;0.25%
11052012;1353.39;1358.11;1365.66;1348.89;-0.34%
14052012;1338.35;1351.93;1351.93;1336.61;-1.11%
15052012;1330.66;1338.36;1344.94;1328.41;-0.57%
16052012;1324.80;1330.78;1341.78;1324.79;-0.44%
17052012;1304.86;1324.82;1326.36;1304.86;-1.51%
18052012;1295.22;1305.05;1312.24;1291.98;-0.74%
21052012;1315.99;1295.73;1316.39;1295.73;1.60%
22052012;1316.63;1316.09;1328.49;1310.04;0.05%
23052012;1318.86;1316.02;1320.71;1296.53;0.17%
24052012;1320.68;1318.72;1324.14;1310.50;0.14%
25052012;1317.82;1320.81;1324.20;1314.23;-0.22%
29052012;1332.42;1318.90;1334.93;1318.90;1.11%
30052012;1313.32;1331.25;1331.25;1310.76;-1.43%
31052012;1310.33;1313.09;1319.74;1298.90;-0.23%
01062012;1278.04;1309.87;1309.87;1277.25;-2.46%
04062012;1278.18;1278.29;1282.55;1266.74;0.01%
05062012;1285.50;1277.82;1287.62;1274.16;0.57%
06062012;1315.13;1285.61;1315.13;1285.61;2.30%
07062012;1314.99;1316.15;1329.05;1312.68;-0.01%
08062012;1325.66;1314.99;1325.81;1307.77;0.81%
11062012;1308.93;1325.72;1335.52;1307.73;-1.26%
12062012;1324.18;1309.40;1324.31;1306.62;1.17%
13062012;1314.88;1324.02;1327.28;1310.51;-0.70%
14062012;1329.10;1314.88;1333.68;1314.14;1.08%
15062012;1342.84;1329.19;1343.32;1329.19;1.03%
18062012;1344.78;1342.42;1348.22;1334.46;0.14%
19062012;1357.98;1344.83;1363.46;1344.83;0.98%
20062012;1355.69;1358.04;1361.57;1346.45;-0.17%
21062012;1325.51;1355.43;1358.27;1324.41;-2.23%
22062012;1335.02;1325.92;1337.82;1325.92;0.72%
25062012;1313.72;1334.90;1334.90;1309.27;-1.60%
26062012;1319.99;1314.09;1324.24;1310.30;0.48%
27062012;1331.85;1320.71;1334.40;1320.71;0.90%
28062012;1329.04;1331.52;1331.52;1313.29;-0.21%
29062012;1362.16;1330.12;1362.17;1330.12;2.49%
02072012;1365.51;1362.33;1366.35;1355.70;0.25%
03072012;1374.02;1365.75;1374.81;1363.53;0.62%
05072012;1367.58;1373.72;1373.85;1363.02;-0.47%
06072012;1354.68;1367.09;1367.09;1348.03;-0.94%
09072012;1352.46;1354.66;1354.87;1346.65;-0.16%
10072012;1341.47;1352.96;1361.54;1336.27;-0.81%
11072012;1341.45;1341.40;1345.00;1333.25;-0.00%
12072012;1334.76;1341.29;1341.29;1325.41;-0.50%
13072012;1356.78;1334.81;1357.70;1334.81;1.65%
16072012;1353.64;1356.50;1357.26;1348.51;-0.23%
17072012;1363.67;1353.68;1365.36;1345.07;0.74%
18072012;1372.78;1363.58;1375.26;1358.96;0.67%
19072012;1376.51;1373.01;1380.39;1371.21;0.27%
20072012;1362.66;1376.51;1376.51;1362.19;-1.01%
23072012;1350.52;1362.34;1362.34;1337.56;-0.89%
24072012;1338.31;1350.52;1351.53;1329.24;-0.90%
25072012;1337.89;1338.35;1343.98;1331.50;-0.03%
26072012;1360.02;1338.17;1363.13;1338.17;1.65%
27072012;1385.97;1360.05;1389.19;1360.05;1.91%
30072012;1385.30;1385.94;1391.74;1381.37;-0.05%
31072012;1379.32;1385.27;1387.16;1379.17;-0.43%
01082012;1375.14;1379.32;1385.03;1373.35;-0.30%
02082012;1365.00;1375.13;1375.13;1354.65;-0.74%
03082012;1390.99;1365.45;1394.16;1365.45;1.90%
06082012;1394.23;1391.04;1399.63;1391.04;0.23%
07082012;1401.35;1394.46;1407.14;1394.46;0.51%
08082012;1402.22;1401.23;1404.14;1396.13;0.06%
09082012;1402.80;1402.26;1405.95;1398.80;0.04%
10082012;1405.87;1402.58;1405.98;1395.62;0.22%
13082012;1404.11;1405.87;1405.87;1397.32;-0.13%
14082012;1403.93;1404.36;1410.03;1400.60;-0.01%
15082012;1405.53;1403.89;1407.73;1401.83;0.11%
16082012;1415.51;1406.61;1417.44;1404.15;0.71%
17082012;1418.16;1415.84;1418.71;1414.67;0.19%
20082012;1418.13;1417.85;1418.13;1412.12;-0.00%
21082012;1413.17;1418.13;1426.68;1410.86;-0.35%
22082012;1413.49;1413.09;1416.12;1406.78;0.02%
23082012;1402.08;1413.49;1413.49;1400.50;-0.81%
24082012;1411.13;1401.99;1413.46;1398.04;0.65%
27082012;1410.44;1411.13;1416.17;1409.11;-0.05%
28082012;1409.30;1410.44;1413.63;1405.59;-0.08%
29082012;1410.49;1409.32;1413.95;1406.57;0.08%
30082012;1399.48;1410.08;1410.08;1397.01;-0.78%
31082012;1406.58;1400.07;1413.09;1398.96;0.51%
04092012;1404.94;1406.54;1409.31;1396.56;-0.12%
05092012;1403.44;1404.94;1408.81;1401.25;-0.11%
06092012;1432.12;1403.44;1432.12;1403.44;2.04%
07092012;1437.92;1432.12;1437.92;1431.45;0.40%
10092012;1429.08;1437.92;1438.74;1428.98;-0.61%
11092012;1433.56;1429.13;1437.76;1429.13;0.31%
12092012;1436.56;1433.56;1439.15;1432.99;0.21%
13092012;1459.99;1436.56;1463.76;1435.34;1.63%
14092012;1465.77;1460.07;1474.51;1460.07;0.40%
17092012;1461.19;1465.42;1465.63;1457.55;-0.31%
18092012;1459.32;1461.19;1461.47;1456.13;-0.13%
19092012;1461.05;1459.50;1465.15;1457.88;0.12%
20092012;1460.26;1461.05;1461.23;1449.98;-0.05%
21092012;1460.15;1460.34;1467.07;1459.51;-0.01%
24092012;1456.89;1459.76;1460.72;1452.06;-0.22%
25092012;1441.59;1456.94;1463.24;1441.59;-1.05%
26092012;1433.32;1441.60;1441.60;1430.53;-0.57%
27092012;1447.15;1433.36;1450.20;1433.36;0.96%
28092012;1440.67;1447.13;1447.13;1435.60;-0.45%
01102012;1444.49;1440.90;1457.14;1440.90;0.27%
02102012;1445.75;1444.99;1451.52;1439.01;0.09%
03102012;1450.99;1446.05;1454.30;1441.99;0.36%
04102012;1461.40;1451.08;1463.14;1451.08;0.72%
05102012;1460.93;1461.40;1470.96;1456.89;-0.03%
08102012;1455.88;1460.93;1460.93;1453.10;-0.35%
09102012;1441.48;1455.90;1455.90;1441.18;-0.99%
10102012;1432.56;1441.48;1442.52;1430.64;-0.62%
11102012;1432.84;1432.82;1443.90;1432.82;0.02%
12102012;1428.59;1432.84;1438.43;1425.53;-0.30%
15102012;1440.13;1428.75;1441.31;1427.24;0.81%
16102012;1454.92;1440.31;1455.51;1440.31;1.03%
17102012;1460.91;1454.22;1462.20;1453.35;0.41%
18102012;1457.34;1460.94;1464.02;1452.63;-0.24%
19102012;1433.19;1457.34;1457.34;1429.85;-1.66%
22102012;1433.82;1433.21;1435.46;1422.06;0.04%
23102012;1413.11;1433.74;1433.74;1407.56;-1.44%
24102012;1408.75;1413.20;1420.04;1407.10;-0.31%
25102012;1412.97;1409.74;1421.12;1405.14;0.30%
26102012;1411.94;1412.97;1417.09;1403.28;-0.07%
31102012;1412.16;1410.99;1418.76;1405.95;0.02%
01112012;1427.59;1412.20;1428.35;1412.20;1.09%
02112012;1414.20;1427.59;1434.27;1412.91;-0.94%
05112012;1417.26;1414.02;1419.90;1408.13;0.22%
06112012;1428.39;1417.26;1433.38;1417.26;0.79%
07112012;1394.53;1428.27;1428.27;1388.14;-2.37%
08112012;1377.51;1394.53;1401.23;1377.51;-1.22%
09112012;1379.85;1377.55;1391.39;1373.03;0.17%
12112012;1380.03;1379.86;1384.87;1377.19;0.01%
13112012;1374.53;1380.03;1388.81;1371.39;-0.40%
14112012;1355.49;1374.64;1380.13;1352.50;-1.39%
15112012;1353.33;1355.41;1360.62;1348.05;-0.16%
16112012;1359.88;1353.36;1362.03;1343.35;0.48%
19112012;1386.89;1359.88;1386.89;1359.88;1.99%
20112012;1387.81;1386.82;1389.77;1377.04;0.07%
21112012;1391.03;1387.79;1391.25;1386.39;0.23%
23112012;1409.15;1391.03;1409.16;1391.03;1.30%
26112012;1406.29;1409.15;1409.15;1397.68;-0.20%
27112012;1398.94;1406.29;1409.01;1398.03;-0.52%
28112012;1409.93;1398.77;1410.31;1385.43;0.79%
29112012;1415.95;1409.96;1419.70;1409.04;0.43%
30112012;1416.18;1415.95;1418.86;1411.63;0.02%
03122012;1409.46;1416.34;1423.73;1408.46;-0.47%
04122012;1407.05;1409.46;1413.14;1403.65;-0.17%
05122012;1409.28;1407.05;1415.56;1398.23;0.16%
06122012;1413.94;1409.43;1413.95;1405.93;0.33%
07122012;1418.07;1413.95;1420.34;1410.90;0.29%
10122012;1418.55;1418.07;1421.64;1415.64;0.03%
11122012;1427.84;1418.55;1434.27;1418.55;0.65%
12122012;1428.48;1427.84;1438.59;1426.76;0.04%
13122012;1419.45;1428.48;1431.36;1416.00;-0.63%
14122012;1413.58;1419.45;1419.45;1411.88;-0.41%
17122012;1430.36;1413.54;1430.67;1413.54;1.19%
18122012;1446.79;1430.47;1448.00;1430.47;1.15%
19122012;1435.81;1446.79;1447.75;1435.80;-0.76%
20122012;1443.69;1435.81;1443.70;1432.82;0.55%
21122012;1430.15;1443.67;1443.67;1422.58;-0.94%
24122012;1426.66;1430.15;1430.15;1424.66;-0.24%
26122012;1419.83;1426.66;1429.42;1416.43;-0.48%
27122012;1418.10;1419.83;1422.80;1401.80;-0.12%
28122012;1402.43;1418.10;1418.10;1401.58;-1.10%
31122012;1426.19;1402.43;1426.74;1398.11;1.69%
02012013;1462.42;1426.19;1462.43;1426.19;2.54%
03012013;1459.37;1462.42;1465.47;1455.53;-0.21%
04012013;1466.47;1459.37;1467.94;1458.99;0.49%
07012013;1461.89;1466.47;1466.47;1456.62;-0.31%
08012013;1457.15;1461.89;1461.89;1451.64;-0.32%
09012013;1461.02;1457.15;1464.73;1457.15;0.27%
10012013;1472.12;1464.64;1472.30;1461.02;0.76%
11012013;1472.05;1472.12;1472.75;1467.58;-0.00%
14012013;1470.68;1472.05;1472.05;1465.69;-0.09%
15012013;1472.34;1470.67;1473.31;1463.76;0.11%
16012013;1472.63;1472.33;1473.96;1467.60;0.02%
17012013;1480.94;1472.63;1485.16;1472.63;0.56%
18012013;1485.98;1480.95;1485.98;1475.81;0.34%
22012013;1492.56;1485.98;1492.56;1481.16;0.44%
23012013;1494.81;1492.56;1496.13;1489.90;0.15%
24012013;1494.82;1494.81;1502.27;1489.46;0.00%
25012013;1502.96;1494.82;1503.26;1494.82;0.54%
28012013;1500.18;1502.96;1503.23;1496.33;-0.18%
29012013;1507.84;1500.18;1509.35;1498.09;0.51%
30012013;1501.96;1507.84;1509.94;1500.11;-0.39%
31012013;1498.11;1501.96;1504.19;1496.76;-0.26%
01022013;1513.17;1498.11;1514.41;1498.11;1.01%
04022013;1495.71;1513.17;1513.17;1495.02;-1.15%
05022013;1511.29;1495.71;1514.96;1495.71;1.04%
06022013;1512.12;1511.29;1512.53;1504.71;0.05%
07022013;1509.39;1512.12;1512.90;1498.49;-0.18%
08022013;1517.93;1509.39;1518.31;1509.39;0.57%
11022013;1517.01;1517.93;1518.31;1513.61;-0.06%
12022013;1519.43;1517.01;1522.29;1515.61;0.16%
13022013;1520.33;1519.43;1524.69;1515.93;0.06%
14022013;1521.38;1520.33;1523.14;1514.02;0.07%
15022013;1519.79;1521.38;1524.24;1514.14;-0.10%
19022013;1530.94;1519.79;1530.94;1519.79;0.73%
20022013;1511.95;1530.94;1530.94;1511.41;-1.24%
21022013;1502.42;1511.95;1511.95;1497.29;-0.63%
22022013;1515.60;1502.42;1515.64;1502.42;0.88%
25022013;1487.85;1515.60;1525.84;1487.85;-1.83%
26022013;1496.94;1487.85;1498.99;1485.01;0.61%
27022013;1515.99;1496.94;1520.08;1494.88;1.27%
28022013;1514.68;1515.99;1525.34;1514.46;-0.09%
01032013;1518.20;1514.68;1519.99;1501.48;0.23%
04032013;1525.20;1518.20;1525.27;1512.29;0.46%
05032013;1539.79;1525.20;1543.47;1525.20;0.96%
06032013;1541.46;1539.79;1545.25;1538.11;0.11%
07032013;1544.26;1541.46;1545.78;1541.46;0.18%
08032013;1551.18;1544.26;1552.48;1542.94;0.45%
11032013;1556.22;1551.15;1556.27;1547.36;0.32%
12032013;1552.48;1556.22;1556.77;1548.24;-0.24%
13032013;1554.52;1552.48;1556.39;1548.25;0.13%
14032013;1563.23;1554.52;1563.32;1554.52;0.56%
15032013;1560.70;1563.21;1563.62;1555.74;-0.16%
18032013;1552.10;1560.70;1560.70;1545.13;-0.55%
19032013;1548.34;1552.10;1557.25;1538.57;-0.24%
20032013;1558.71;1548.34;1561.56;1548.34;0.67%
21032013;1545.80;1558.71;1558.71;1543.55;-0.83%
22032013;1556.89;1545.90;1557.74;1545.90;0.72%
25032013;1551.69;1556.89;1564.91;1546.22;-0.33%
26032013;1563.77;1551.69;1563.95;1551.69;0.78%
27032013;1562.85;1563.75;1564.07;1551.90;-0.06%
28032013;1569.19;1562.86;1570.28;1561.08;0.41%
01042013;1562.17;1569.18;1570.57;1558.47;-0.45%
02042013;1570.25;1562.17;1573.66;1562.17;0.52%
03042013;1553.69;1570.25;1571.47;1549.80;-1.05%
04042013;1559.98;1553.69;1562.60;1552.52;0.40%
05042013;1553.28;1559.98;1559.98;1539.50;-0.43%
08042013;1563.07;1553.26;1563.07;1548.63;0.63%
09042013;1568.61;1563.11;1573.89;1560.92;0.35%
10042013;1587.73;1568.61;1589.07;1568.61;1.22%
11042013;1593.37;1587.73;1597.35;1586.17;0.36%
12042013;1588.85;1593.30;1593.30;1579.97;-0.28%
15042013;1552.36;1588.84;1588.84;1552.28;-2.30%
16042013;1574.57;1552.36;1575.35;1552.36;1.43%
17042013;1552.01;1574.57;1574.57;1543.69;-1.43%
18042013;1541.61;1552.03;1554.38;1536.03;-0.67%
19042013;1555.25;1541.61;1555.89;1539.40;0.88%
22042013;1562.50;1555.25;1565.55;1548.19;0.47%
23042013;1578.78;1562.50;1579.58;1562.50;1.04%
24042013;1578.79;1578.78;1583.00;1575.80;0.00%
25042013;1585.16;1578.93;1592.64;1578.93;0.40%
26042013;1582.24;1585.16;1585.78;1577.56;-0.18%
29042013;1593.61;1582.34;1596.65;1582.34;0.72%
30042013;1597.57;1593.58;1597.57;1586.50;0.25%
01052013;1582.70;1597.55;1597.55;1581.28;-0.93%
02052013;1597.59;1582.77;1598.60;1582.77;0.94%
03052013;1614.42;1597.60;1618.46;1597.60;1.05%
06052013;1617.50;1614.40;1619.77;1614.21;0.19%
07052013;1625.96;1617.55;1626.03;1616.64;0.52%
08052013;1632.69;1625.95;1632.78;1622.70;0.41%
09052013;1626.67;1632.69;1635.01;1623.09;-0.37%
10052013;1633.70;1626.69;1633.70;1623.71;0.43%
13052013;1633.77;1632.10;1636.00;1626.74;0.00%
14052013;1650.34;1633.75;1651.10;1633.75;1.01%
15052013;1658.78;1649.13;1661.49;1646.68;0.51%
16052013;1650.47;1658.07;1660.51;1648.60;-0.50%
17052013;1667.47;1652.45;1667.47;1652.45;1.03%
20052013;1666.29;1665.71;1672.84;1663.52;-0.07%
21052013;1669.16;1666.20;1674.93;1662.67;0.17%
22052013;1655.35;1669.39;1687.18;1648.86;-0.83%
23052013;1650.51;1651.62;1655.50;1635.53;-0.29%
